frame,x,y,width,height,confidence
859,463.8986358642578,387.6313171386719,57.950592041015625,156.33050537109375,0.5582139492034912
860,441.7379913330078,346.73472595214844,56.316009521484375,146.15536499023438,0.6110509634017944
861,418.83631896972656,312.8509063720703,44.077239990234375,143.80953979492188,0.7845862507820129
862,390.7646026611328,281.1280288696289,54.876556396484375,131.64073181152344,0.7520082592964172
863,378.7324676513672,257.45953369140625,50.753814697265625,144.45068359375,0.7492571473121643
864,362.8470916748047,226.24065399169922,47.189971923828125,123.30763244628906,0.8090294599533081
865,350.2047119140625,211.32280731201172,41.32720947265625,133.8854522705078,0.8155237436294556
866,339.0363464355469,187.2704620361328,39.330810546875,114.87191772460938,0.8278396725654602
867,329.2101593017578,180.13940811157227,40.171112060546875,127.64141082763672,0.8012241125106812
868,316.9377899169922,166.08678436279297,44.152435302734375,117.04060363769531,0.6644550561904907
869,295.4521942138672,156.78790283203125,57.011138916015625,113.36404418945312,0.8446483016014099
870,287.8009796142578,148.57299423217773,48.869232177734375,111.60724639892578,0.8600338697433472
871,279.37806701660156,145.71147537231445,43.490814208984375,117.63085174560547,0.8395681381225586
872,274.08251953125,144.68838500976562,42.74273681640625,122.638427734375,0.8496509194374084
873,269.0355224609375,136.8334083557129,37.39312744140625,125.9504623413086,0.8343817591667175
874,266.2396697998047,125.2590217590332,37.933258056640625,113.55706024169922,0.8352960348129272
875,259.65770721435547,109.64837646484375,40.08583068847656,107.4425048828125,0.8764285445213318
876,152.72089767456055,201.513671875,54.30768585205078,130.38629150390625,0.6953768134117126
877,152.7789535522461,207.54715728759766,47.57069396972656,121.33848571777344,0.68941730260849
878,144.1477813720703,227.73308563232422,51.574371337890625,139.9276885986328,0.7345440983772278
879,135.2052993774414,232.8033676147461,50.39158630371094,140.85487365722656,0.7507209777832031
880,124.60662460327148,234.23883819580078,47.03424835205078,132.9268035888672,0.6357471346855164
881,112.15272903442383,244.40161895751953,61.29912567138672,133.37840270996094,0.7833048105239868
882,94.2513427734375,254.9703369140625,43.96797180175781,132.78753662109375,0.2570386528968811
883,84.05096817016602,258.9955596923828,56.420005798339844,129.09884643554688,0.32965293526649475
884,78.17758750915527,282.3859176635742,48.16899490356445,139.6137237548828,0.6518719792366028
885,68.19589805603027,294.2377166748047,48.48952102661133,131.71109008789062,0.3066467046737671
886,60.152244567871094,299.5348358154297,40.12763977050781,121.43032836914062,0.30613914132118225
887,,,,,0.0
888,,,,,0.0
889,,,,,0.0
890,,,,,0.0
891,,,,,0.0
892,,,,,0.0
893,,,,,0.0
894,,,,,0.0
895,,,,,0.0
896,,,,,0.0
897,,,,,0.0
898,,,,,0.0
899,,,,,0.0
900,,,,,0.0
901,,,,,0.0
902,,,,,0.0
903,,,,,0.0
904,,,,,0.0
905,,,,,0.0
906,,,,,0.0
907,,,,,0.0
908,,,,,0.0
909,,,,,0.0
910,,,,,0.0
911,,,,,0.0
912,,,,,0.0
913,,,,,0.0
914,,,,,0.0
915,,,,,0.0
916,,,,,0.0
917,272.4122772216797,415.17005920410156,74.57357788085938,167.85702514648438,0.3921748697757721
918,266.8350143432617,404.7032470703125,73.90742492675781,188.4151611328125,0.6608893871307373
919,263.5804138183594,384.6397399902344,78.45574951171875,189.6982421875,0.8214158415794373
920,278.9814453125,345.7892608642578,50.61065673828125,155.01376342773438,0.7030162811279297
921,258.664794921875,339.3459243774414,76.50018310546875,179.38365173339844,0.8176848292350769
922,264.4891891479492,316.202880859375,43.08222961425781,157.68377685546875,0.7795737385749817
923,243.89209747314453,293.1513442993164,65.85459899902344,160.04039001464844,0.7265828847885132
924,240.2977294921875,284.45640563964844,61.79730224609375,166.04971313476562,0.8575121164321899
925,246.68738555908203,255.5685806274414,39.44322204589844,138.69248962402344,0.3324737548828125
926,229.8138198852539,245.13581085205078,58.57359313964844,131.88523864746094,0.6060773134231567
927,221.97380828857422,232.38623809814453,54.43803405761719,142.35313415527344,0.8288527131080627
928,223.0767593383789,217.352294921875,45.87657165527344,135.91583251953125,0.6906018853187561
929,218.3996124267578,213.4769287109375,50.619415283203125,146.38763427734375,0.7299087643623352
930,223.2497329711914,198.2460479736328,45.83970642089844,137.92050170898438,0.7545250654220581
931,225.96893310546875,184.00701904296875,48.63800048828125,131.50827026367188,0.818597137928009
932,228.84207153320312,180.2442970275879,48.142333984375,139.47350311279297,0.8334941864013672
933,233.6356964111328,173.17977142333984,48.191741943359375,133.0955352783203,0.7850977778434753
934,235.549072265625,157.8750991821289,47.709716796875,126.55821228027344,0.7740792036056519
935,241.72509002685547,153.43481826782227,47.86903381347656,122.48613739013672,0.766521692276001
936,246.46543884277344,151.42525100708008,45.516998291015625,128.9830551147461,0.8080815672874451
937,250.3259735107422,148.22172927856445,47.476837158203125,130.92244720458984,0.7925710082054138
938,252.2947540283203,146.6718406677246,44.274383544921875,129.7094497680664,0.8336974382400513
939,251.7814712524414,145.45843505859375,45.17442321777344,127.1649169921875,0.7949649691581726
940,251.9680633544922,144.44445037841797,42.763946533203125,126.93025207519531,0.8300315737724304
941,249.75234985351562,142.3818588256836,46.96954345703125,126.16255187988281,0.8514259457588196
942,242.9112777709961,137.7383918762207,46.64393615722656,117.6021957397461,0.8373125195503235
943,237.27676391601562,133.1069564819336,43.29541015625,128.3014678955078,0.8560442328453064
944,234.1976089477539,125.04501724243164,41.63383483886719,123.02300262451172,0.5152694582939148
945,235.827392578125,116.67521858215332,38.279693603515625,116.43358993530273,0.5113297700881958
946,,,,,0.0
947,241.51691436767578,105.11746788024902,34.74485778808594,118.92912673950195,0.33374184370040894
948,,,,,0.0
949,242.5572738647461,96.19441986083984,33.37635803222656,121.62345886230469,0.2863255441188812
950,,,,,0.0
951,,,,,0.0
952,,,,,0.0
953,,,,,0.0
954,,,,,0.0
955,,,,,0.0
956,,,,,0.0
957,,,,,0.0
958,,,,,0.0
959,,,,,0.0
960,,,,,0.0
961,,,,,0.0
962,,,,,0.0
963,,,,,0.0
964,,,,,0.0
965,,,,,0.0
966,,,,,0.0
967,,,,,0.0
968,,,,,0.0
969,,,,,0.0
970,,,,,0.0
971,,,,,0.0
972,,,,,0.0
973,,,,,0.0
974,,,,,0.0
975,,,,,0.0
976,,,,,0.0
977,,,,,0.0
978,,,,,0.0
979,121.90724182128906,174.6949462890625,40.3707275390625,116.513671875,0.6149612665176392
980,122.66537094116211,181.7943344116211,40.777809143066406,122.14540100097656,0.7107499837875366
981,120.92304992675781,196.77146911621094,38.227294921875,128.21060180664062,0.7202951908111572
982,119.54875564575195,203.2076416015625,37.49706268310547,120.66949462890625,0.580539882183075
983,113.54681396484375,211.70783233642578,38.082366943359375,120.44847106933594,0.5471106171607971
984,107.12310028076172,226.406982421875,46.04621887207031,129.932373046875,0.3370053768157959
985,95.77962493896484,233.12222290039062,38.09326171875,130.68798828125,0.33499279618263245
986,103.82807540893555,240.9236831665039,37.31719207763672,133.03404235839844,0.3393760323524475
987,99.27741622924805,264.0897445678711,42.447486877441406,137.78358459472656,0.6922224760055542
988,92.84226989746094,275.45008087158203,42.492919921875,130.24497985839844,0.6872144937515259
989,83.2149772644043,275.1473388671875,44.248390197753906,127.32342529296875,0.3951202929019928
990,71.5970573425293,297.3018112182617,48.36481475830078,144.4032745361328,0.6418895125389099
991,55.52478790283203,318.5247116088867,36.221435546875,129.2165069580078,0.46706271171569824
992,,,,,0.0
993,,,,,0.0
994,,,,,0.0
995,,,,,0.0
996,,,,,0.0
997,,,,,0.0
998,,,,,0.0
999,,,,,0.0
1000,,,,,0.0
1001,,,,,0.0
1002,,,,,0.0
1003,,,,,0.0
1004,,,,,0.0
1005,,,,,0.0
1006,,,,,0.0
1007,,,,,0.0
1008,,,,,0.0
1009,,,,,0.0
1010,,,,,0.0
1011,,,,,0.0
1012,,,,,0.0
1013,,,,,0.0
1014,,,,,0.0
1015,,,,,0.0
1016,,,,,0.0
1017,,,,,0.0
1018,,,,,0.0
1019,,,,,0.0
1020,,,,,0.0
1021,159.87257385253906,139.84172439575195,16.210662841796875,46.522117614746094,0.41728970408439636
1022,,,,,0.0
1023,,,,,0.0
1024,,,,,0.0
1025,,,,,0.0
1026,449.3888244628906,491.7568359375,75.88311767578125,40.486328125,0.25915923714637756
1027,434.21014404296875,474.711669921875,62.780517578125,74.57666015625,0.6402418613433838
1028,428.48046875,459.9043884277344,54.17626953125,103.76007080078125,0.7498961687088013
1029,336.9865264892578,437.7857208251953,64.71261596679688,148.42855834960938,0.5940694212913513
1030,415.0017395019531,428.649169921875,58.81195068359375,158.42852783203125,0.672511875629425
1031,401.76995849609375,405.5002899169922,57.305419921875,150.89883422851562,0.8207669258117676
1032,199.56293487548828,176.25800323486328,34.14326477050781,111.33110046386719,0.79881751537323
1033,216.8969955444336,178.19301986694336,60.71421813964844,110.75513458251953,0.9034184217453003
1034,320.606689453125,320.93212127685547,58.15167236328125,148.50477600097656,0.7276541590690613
1035,381.585205078125,324.9473114013672,50.3499755859375,145.61288452148438,0.859967052936554
1036,373.9851989746094,301.7239074707031,50.82525634765625,133.73883056640625,0.8441597819328308
1037,301.00146484375,268.6449432373047,50.40203857421875,153.55520629882812,0.8386638760566711
1038,361.456787109375,272.96862030029297,49.06524658203125,136.81068420410156,0.8212482333183289
1039,286.7372131347656,235.73104858398438,50.7978515625,142.6044921875,0.8286243677139282
1040,347.791748046875,244.68353271484375,43.09857177734375,131.73486328125,0.8399577140808105
1041,337.6669006347656,222.95730590820312,44.92803955078125,118.875732421875,0.880720317363739
1042,330.98255920410156,214.38526153564453,46.006195068359375,124.81492614746094,0.812422513961792
1043,262.227294921875,175.994873046875,47.39764404296875,123.171142578125,0.8805774450302124
1044,257.5886764526367,171.43886947631836,44.98652648925781,128.0455093383789,0.842703104019165
1045,310.2038116455078,186.57320404052734,40.262969970703125,119.35578918457031,0.8301154375076294
1046,246.87939453125,147.197509765625,38.52459716796875,118.89569091796875,0.8639872074127197
1047,239.9809112548828,143.17518615722656,39.976654052734375,122.84423828125,0.8844278454780579
1048,287.40711975097656,164.7716293334961,37.990814208984375,115.39717102050781,0.8254683017730713
1049,281.6716003417969,157.01699447631836,38.66815185546875,107.0486831665039,0.807695209980011
1050,230.7562026977539,136.9003448486328,36.49833679199219,127.100830078125,0.8386526703834534
1051,228.3318862915039,131.3227767944336,34.54472351074219,119.46009826660156,0.8499222993850708
1052,224.395263671875,119.59131240844727,37.090911865234375,115.2740707397461,0.8569633960723877
1053,253.24644470214844,142.05070877075195,36.903228759765625,105.5765609741211,0.8636976480484009
1054,210.58405303955078,104.54669380187988,46.23408508300781,113.28585433959961,0.8650568127632141
1055,236.27637481689453,133.6503143310547,40.71983337402344,109.802490234375,0.8817766308784485
1056,235.57611846923828,128.87516021728516,39.29130554199219,112.61839294433594,0.8956488966941833
1057,235.028076171875,122.96322250366211,41.87774658203125,115.43738555908203,0.8703364133834839
1058,229.64852905273438,107.60580635070801,40.79443359375,103.68056869506836,0.8294901251792908
1059,228.2210922241211,103.52373123168945,32.23890686035156,107.9522933959961,0.8466400504112244
1060,225.3069839477539,88.95311164855957,32.24198913574219,97.48217391967773,0.8183323740959167
1061,222.19379425048828,85.17476272583008,32.44364929199219,101.97078704833984,0.8821037411689758
1062,494.0364074707031,107.42679595947266,35.92718505859375,214.8535919189453,0.2964206039905548
1063,,,,,0.0
1064,,,,,0.0
1065,,,,,0.0
1066,,,,,0.0
1067,,,,,0.0
1068,,,,,0.0
1069,,,,,0.0
1070,,,,,0.0
1071,,,,,0.0
1072,,,,,0.0
1073,,,,,0.0
1074,,,,,0.0
1075,,,,,0.0
1076,,,,,0.0
1077,,,,,0.0
1078,,,,,0.0
1079,41.41179347038269,371.6841125488281,78.604483127594,250.951416015625,0.3134787380695343
1080,58.22477340698242,310.9579620361328,55.122154235839844,106.30331420898438,0.5517497062683105
1081,65.53193473815918,308.9020080566406,43.852909088134766,110.048828125,0.48435699939727783
1082,69.60758209228516,306.1524353027344,41.1754150390625,115.45947265625,0.7203436493873596
1083,75.62428092956543,302.8545684814453,46.034183502197266,120.38766479492188,0.6470192074775696
1084,84.66596603393555,297.24732208251953,49.98798370361328,107.61436462402344,0.591573178768158
1085,88.76553916931152,297.15696716308594,49.58664321899414,109.28848266601562,0.6232452988624573
1086,92.79727554321289,297.954345703125,50.992698669433594,110.98193359375,0.6617178320884705
1087,93.80358123779297,297.94678497314453,47.69078063964844,109.32041931152344,0.7658506035804749
1088,93.67800903320312,297.133056640625,45.660980224609375,108.26416015625,0.6985989212989807
1089,92.8880729675293,295.7526321411133,44.323509216308594,106.26298522949219,0.7338223457336426
1090,92.6400375366211,295.7033233642578,44.30632019042969,105.53848266601562,0.7681756019592285
1091,93.38186645507812,298.4179229736328,43.58912658691406,110.76522827148438,0.76263028383255
1092,95.4516716003418,301.3211364746094,42.823509216308594,111.013671875,0.7125816941261292
1093,101.94291687011719,301.4677276611328,50.824462890625,112.02938842773438,0.767400860786438
1094,105.4050178527832,301.7190399169922,47.14653778076172,109.64871215820312,0.7271783351898193
1095,108.5893783569336,298.0380401611328,41.61708068847656,116.42782592773438,0.7034798264503479
1096,125.72771453857422,297.3646697998047,55.34236145019531,118.84799194335938,0.6390516757965088
1097,131.39794540405273,287.4620132446289,47.79657745361328,126.14463806152344,0.5977362394332886
1098,147.5739974975586,285.64038848876953,47.67521667480469,118.52745056152344,0.6244872212409973
1099,162.90877532958984,280.755859375,59.23051452636719,115.85870361328125,0.8353873491287231
1100,168.9320831298828,275.6050262451172,53.116546630859375,122.89578247070312,0.8212224841117859
1101,187.74259185791016,277.8912658691406,42.90007019042969,116.99951171875,0.7093513011932373
1102,202.6550750732422,275.8601989746094,53.34521484375,121.75360107421875,0.7854767441749573
1103,214.13848114013672,276.1147918701172,55.89897155761719,110.25466918945312,0.5969196557998657
1104,231.9881820678711,269.9425811767578,45.40907287597656,110.31417846679688,0.7434617877006531
1105,243.87954711914062,268.5387725830078,56.6201171875,106.91592407226562,0.9063729047775269
1106,253.4600601196289,267.0008850097656,49.71318054199219,104.76104736328125,0.80402672290802
1107,266.3198776245117,265.3791046142578,32.36445617675781,108.97848510742188,0.7616684436798096
1108,279.6991271972656,265.087646484375,51.13311767578125,112.85693359375,0.8085612058639526
1109,289.5063018798828,260.46949005126953,46.622894287109375,112.14390563964844,0.5978131294250488
1110,304.2494354248047,257.73192596435547,38.562164306640625,110.50343322753906,0.7314938902854919
1111,313.6260681152344,255.49462890625,54.24853515625,107.57568359375,0.8408328890800476
1112,325.326904296875,254.38198852539062,61.7548828125,107.10107421875,0.7290675044059753
1113,343.1818389892578,253.7052993774414,46.629119873046875,110.73515319824219,0.7403196096420288
1114,348.0640563964844,253.065185546875,50.58514404296875,110.82989501953125,0.7175987958908081
1115,356.5658264160156,249.90914154052734,55.94921875,112.75917053222656,0.686452329158783
1116,368.6230926513672,244.86688995361328,46.098724365234375,109.34715270996094,0.6558931469917297
1117,372.33154296875,242.3914031982422,42.65179443359375,100.72006225585938,0.5462654829025269
1118,380.0389709472656,242.61465454101562,55.21942138671875,100.6380615234375,0.28408992290496826
1119,,,,,0.0
1120,,,,,0.0
1121,,,,,0.0
1122,,,,,0.0
1123,,,,,0.0
1124,,,,,0.0
1125,467.7718811035156,168.31221294403076,88.45623779296875,297.302698135376,0.25107541680336
1126,468.4622039794922,169.71801471710205,85.94357299804688,276.53510093688965,0.3428332209587097
1127,469.4891662597656,170.64455223083496,83.94940185546875,274.9630317687988,0.39559635519981384
1128,469.8289031982422,175.6951141357422,83.62869262695312,257.6744079589844,0.3719887435436249
1129,470.3406219482422,169.71466064453125,82.37033081054688,274.5711669921875,0.36485058069229126
1130,470.52972412109375,170.13592529296875,82.08544921875,272.6297607421875,0.36808615922927856
1131,470.35926818847656,169.5521945953369,82.34140014648438,273.6843681335449,0.32677286863327026
1132,470.59814453125,169.09043502807617,81.9677734375,273.53897857666016,0.3072062134742737
1133,470.0180206298828,171.5513153076172,83.96395874023438,282.5496520996094,0.32087159156799316
1134,469.8682098388672,178.11800575256348,83.82479858398438,247.06623458862305,0.4261966645717621
1135,469.6553497314453,168.58816242218018,84.68930053710938,284.5476131439209,0.38669848442077637
1136,469.8070831298828,169.23654174804688,84.38583374023438,283.60638427734375,0.39241859316825867
1137,470.5575256347656,168.4142360687256,82.88494873046875,286.6601142883301,0.4048488736152649
1138,469.8085021972656,169.0832061767578,84.38299560546875,282.7269592285156,0.44395196437835693
1139,479.5098571777344,158.81189584732056,64.92169189453125,300.5596799850464,0.4750105142593384
1140,470.2412567138672,165.97224712371826,83.51748657226562,292.935266494751,0.4248701333999634
1141,470.6580352783203,167.58778953552246,82.68392944335938,280.7791938781738,0.35675248503685
1142,472.132568359375,166.4943790435791,79.73486328125,290.1952018737793,0.43933457136154175
1143,470.8434753417969,165.45993041992188,82.31304931640625,294.95159912109375,0.4040568768978119
1144,471.0358123779297,166.8558864593506,81.92837524414062,292.6920967102051,0.4103233814239502
1145,472.0923767089844,167.5654811859131,79.81524658203125,294.2301826477051,0.3061772584915161
1146,474.8063507080078,169.8875217437744,74.38729858398438,280.4902763366699,0.366045743227005
1147,479.0098876953125,171.89215469360352,65.980224609375,263.6754684448242,0.2925094962120056
1148,472.0873565673828,174.3716583251953,79.82528686523438,257.1212463378906,0.3801927864551544
1149,494.5760803222656,173.4396457672119,34.84783935546875,255.07645797729492,0.318999320268631
1150,478.6160583496094,195.60812377929688,66.76788330078125,226.57684326171875,0.5082010626792908
1151,316.14698791503906,439.15980529785156,61.033782958984375,130.92373657226562,0.6580482125282288
1152,305.3846130371094,428.192138671875,59.47918701171875,145.9200439453125,0.6832985877990723
1153,299.86993408203125,411.3454132080078,61.73046875,154.69021606445312,0.7407404184341431
1154,463.9970703125,192.48353576660156,81.2952880859375,202.77322387695312,0.4077523350715637
1155,288.3605499267578,373.5338134765625,60.355072021484375,141.05572509765625,0.8184431195259094
1156,278.9210891723633,356.246337890625,54.67314147949219,141.7037353515625,0.8063424825668335
1157,274.3831558227539,335.8617858886719,57.31846618652344,135.076904296875,0.7938728928565979
1158,268.70056915283203,328.3589324951172,53.95494079589844,145.21719360351562,0.8615329265594482
1159,329.6580810546875,183.0104103088379,54.1820068359375,126.1675033569336,0.8122909069061279
1160,263.2966003417969,294.50843811035156,53.72357177734375,131.81893920898438,0.7324168682098389
1161,256.09922790527344,285.1600036621094,52.461334228515625,135.61688232421875,0.7912874817848206
1162,373.2760314941406,161.23995208740234,59.1962890625,126.35603332519531,0.8247120380401611
1163,286.9692840576172,161.49909591674805,43.532501220703125,120.2728042602539,0.8195493221282959
1164,356.1804656982422,160.49359893798828,43.012908935546875,125.31254577636719,0.766206681728363
1165,275.7112808227539,145.32992935180664,40.04844665527344,126.30858612060547,0.8613834977149963
1166,271.43359375,152.82246017456055,34.10467529296875,110.6492691040039,0.8122795820236206
1167,234.64669799804688,208.6865234375,45.28271484375,120.18572998046875,0.8145768642425537
1168,316.1277770996094,152.2075424194336,50.64862060546875,124.14399719238281,0.8363932967185974
1169,229.97624969482422,193.5347137451172,45.85566711425781,124.5361328125,0.8592868447303772
1170,225.9803924560547,178.8451156616211,43.597259521484375,116.83760070800781,0.7800799012184143
1171,221.96142578125,172.78034591674805,43.61846923828125,117.7894058227539,0.8477886915206909
1172,215.5130386352539,164.99472427368164,43.04316711425781,111.49486541748047,0.8611516356468201
1173,212.3344497680664,158.5123291015625,39.96488952636719,108.23886108398438,0.8104353547096252
1174,210.4859619140625,155.7109718322754,43.221038818359375,115.1631088256836,0.887891411781311
1175,209.7454833984375,150.2654266357422,43.79833984375,113.489501953125,0.8621504306793213
1176,209.548583984375,147.39295959472656,42.15057373046875,111.610107421875,0.815407395362854
1177,207.6277313232422,147.24685287475586,39.287689208984375,113.62293243408203,0.8134874105453491
1178,207.4869384765625,146.189697265625,40.471771240234375,116.38671875,0.7861665487289429
1179,208.246337890625,145.4698257446289,40.427154541015625,118.04862976074219,0.7706263661384583
1180,208.65184783935547,144.8998565673828,38.84678649902344,118.46328735351562,0.83402419090271
1181,209.56635284423828,144.66890716552734,39.52265930175781,117.80836486816406,0.7995731234550476
1182,214.6845245361328,136.38262176513672,38.659759521484375,109.92329406738281,0.7901310324668884
1183,217.5144500732422,133.87910842895508,40.629119873046875,105.9898910522461,0.7675560116767883
1184,218.100830078125,133.5444564819336,34.301666259765625,105.53010559082031,0.7214739918708801
1185,222.69336700439453,132.4205551147461,36.56083679199219,109.61518859863281,0.7957427501678467
1186,223.8444366455078,132.47813415527344,34.024505615234375,111.72067260742188,0.6681051850318909
1187,225.1969223022461,127.39155197143555,38.88389587402344,114.73145294189453,0.8631888031959534
1188,224.3873062133789,118.81159973144531,35.12178039550781,106.846435546875,0.7807701826095581
1189,470.5479431152344,170.99149703979492,82.3857421875,266.86649322509766,0.32930952310562134
1190,225.6111297607422,112.71060752868652,36.23095703125,109.21452713012695,0.5095089673995972
1191,40.52008360624313,419.80906677246094,79.40972292423248,184.38186645507812,0.712218165397644
1192,226.3974380493164,98.23665428161621,34.25663757324219,105.34938430786133,0.6509529948234558
1193,226.1688995361328,90.29004859924316,35.934967041015625,102.87980270385742,0.5958134531974792
1194,495.69873046875,176.27014541625977,32.6025390625,258.7378463745117,0.41765227913856506
1195,136.84978485107422,430.18426513671875,94.41255187988281,162.127197265625,0.7322244048118591
1196,157.07226943969727,441.6969299316406,67.48833465576172,139.08660888671875,0.581108808517456
1197,500.0658721923828,148.48711776733398,23.868255615234375,182.37458038330078,0.2763328552246094
1198,501.032470703125,173.1048126220703,21.93505859375,198.13540649414062,0.33002400398254395
1199,,,,,0.0
1200,470.3757781982422,169.3857879638672,82.22146606445312,259.2217712402344,0.35133856534957886
1201,470.7760772705078,176.53249168395996,82.44784545898438,241.81605911254883,0.3874340355396271
1202,470.4329528808594,183.1031837463379,81.7421875,226.59947967529297,0.489431768655777
1203,500.9861297607422,244.0481948852539,22.027740478515625,195.1838836669922,0.2874438464641571
1204,497.2788848876953,218.63289260864258,29.442230224609375,239.40352630615234,0.4432188868522644
1205,470.2742156982422,185.1262969970703,82.68380737304688,268.8268127441406,0.30614104866981506
1206,145.25286102294922,167.50814056396484,40.44819641113281,87.05436706542969,0.7703941464424133
1207,140.74252700805664,175.2104263305664,35.434226989746094,90.41859436035156,0.7315542101860046
1208,132.6670150756836,176.89054107666016,41.13481140136719,99.96629333496094,0.5224955081939697
1209,124.4876480102539,190.34656524658203,41.36827087402344,112.00837707519531,0.7086589336395264
1210,470.5232391357422,172.3377285003662,82.14962768554688,271.0591011047363,0.45461761951446533
1211,470.8529357910156,174.9178009033203,81.662109375,265.0060119628906,0.4482709765434265
1212,123.05792999267578,230.91952514648438,44.45268249511719,91.9171142578125,0.46195968985557556
1213,470.6407775878906,172.20303916931152,82.0927734375,266.58000564575195,0.4617590308189392
1214,470.9388732910156,170.64707565307617,81.46600341796875,269.46451568603516,0.4282712936401367
1215,470.9082489013672,169.74953079223633,81.51260375976562,269.71224212646484,0.4368930160999298
1216,470.92124938964844,170.55853843688965,81.57803344726562,266.4692268371582,0.4286065995693207
1217,110.09046936035156,264.1902160644531,56.138458251953125,128.203857421875,0.530973494052887
1218,470.7771453857422,171.83626747131348,81.96737670898438,262.89484786987305,0.4015095829963684
1219,470.697265625,171.73655319213867,82.0484619140625,265.46256256103516,0.4134972095489502
1220,470.6888732910156,171.56757736206055,82.06658935546875,265.3499526977539,0.406576007604599
1221,470.79736328125,171.35860061645508,81.8548583984375,265.64229583740234,0.3954918384552002
1222,470.7493133544922,170.55131149291992,81.90994262695312,267.15140533447266,0.40662094950675964
1223,114.59741592407227,331.3531799316406,53.228660583496094,127.394287109375,0.46509304642677307
1224,470.7409210205078,171.2591953277588,81.93478393554688,266.4750785827637,0.4267289936542511
1225,470.7753448486328,171.43393325805664,81.89443969726562,265.84325408935547,0.4222216308116913
1226,470.69189453125,171.64348220825195,82.09259033203125,265.7535629272461,0.42978376150131226
1227,470.56201171875,169.2938575744629,82.3062744140625,270.30260467529297,0.4316774904727936
1228,470.5439910888672,169.01615524291992,82.32705688476562,271.20487213134766,0.42035189270973206
1229,470.84608459472656,170.48017501831055,81.69784545898438,268.4458999633789,0.4399641752243042
1230,470.73301696777344,168.84656143188477,81.87362670898438,270.4414596557617,0.4174806773662567
1231,470.6372985839844,169.21347045898438,82.05352783203125,270.00555419921875,0.4075280427932739
1232,470.7108459472656,170.31298446655273,82.001953125,267.7453079223633,0.3920564651489258
1233,470.7562561035156,171.0276336669922,81.8876953125,266.9761657714844,0.4129472076892853
1234,470.94786071777344,172.73054122924805,81.47940063476562,264.6658706665039,0.43552640080451965
1235,470.9330139160156,171.1362247467041,81.4609375,268.9452018737793,0.43898653984069824
1236,470.7118225097656,170.19661903381348,81.86700439453125,269.05451583862305,0.4059838056564331
1237,470.5727996826172,170.2395534515381,82.21847534179688,268.7624092102051,0.39901867508888245
1238,470.6247100830078,169.40559768676758,82.04257202148438,271.40987396240234,0.3859967291355133
1239,470.7400360107422,172.394287109375,81.86532592773438,266.281005859375,0.40999385714530945
1240,471.1805725097656,172.40899085998535,80.998046875,266.7522087097168,0.4176248013973236
1241,471.2618103027344,171.69650650024414,80.8408203125,269.03783416748047,0.4287843704223633
1242,472.094970703125,170.223370552063,79.81005859375,285.4562129974365,0.3644583821296692
1243,475.201171875,171.3346462249756,73.59765625,290.4418525695801,0.33747124671936035
1244,475.5723114013672,176.95278358459473,72.85537719726562,267.61445236206055,0.3494979739189148
1245,,,,,0.0
1246,470.6556701660156,165.07818031311035,82.68865966796875,280.2705192565918,0.26927220821380615
1247,,,,,0.0
1248,470.4386749267578,465.3545837402344,73.80538940429688,92.625,0.306230366230011
1249,477.2713928222656,147.28366088867188,69.45721435546875,294.56732177734375,0.27377602458000183
1250,503.8064880371094,239.93081665039062,16.38702392578125,114.3740234375,0.25871580839157104
1251,,,,,0.0
1252,431.85986328125,421.8601531982422,70.91094970703125,157.07040405273438,0.4779717028141022
1253,426.5691375732422,393.9163360595703,65.89041137695312,138.43637084960938,0.6216084361076355
1254,426.07225036621094,384.77281188964844,74.21371459960938,149.10440063476562,0.6393941044807434
1255,421.6065979003906,373.98658752441406,68.40155029296875,152.52310180664062,0.7140985131263733
1256,415.65171813964844,351.0997009277344,60.817291259765625,137.16259765625,0.4191984236240387
1257,408.4844665527344,338.4752655029297,58.6357421875,140.43594360351562,0.6686826944351196
1258,400.85011291503906,329.07177734375,55.918304443359375,142.6263427734375,0.7727480530738831
1259,393.595458984375,305.53382873535156,53.3927001953125,127.49618530273438,0.8242738842964172
1260,387.40313720703125,298.6521987915039,52.96484375,138.43077087402344,0.8242168426513672
1261,381.8147735595703,288.8058395385742,54.008392333984375,143.64576721191406,0.7900932431221008
1262,378.2195281982422,269.4786682128906,47.153961181640625,128.80694580078125,0.6319287419319153
1263,364.96864318847656,261.983642578125,54.555267333984375,132.41766357421875,0.8709574937820435
1264,355.56591796875,247.16332244873047,49.42578125,128.9709014892578,0.8371067047119141
1265,350.6059875488281,234.7284393310547,48.01031494140625,127.84927368164062,0.8005238771438599
1266,344.61241149902344,228.48487091064453,48.067291259765625,132.78172302246094,0.7802519202232361
1267,339.1869659423828,212.80840301513672,44.746307373046875,124.25752258300781,0.748180091381073
1268,334.76722717285156,202.29145050048828,41.863677978515625,118.21342468261719,0.7818284034729004
1269,326.15771484375,197.05897521972656,40.26031494140625,121.47189331054688,0.8299387693405151
1270,317.73863220214844,180.46367263793945,39.750396728515625,109.9803695678711,0.8037751317024231
1271,313.0946807861328,177.44574737548828,43.519195556640625,118.29228210449219,0.7690210938453674
1272,307.9685363769531,172.1194076538086,44.12298583984375,119.55424499511719,0.7513842582702637
1273,301.5213165283203,162.66468811035156,41.916412353515625,116.0509033203125,0.692668616771698
